idx,c,mean_error,std_dev_mean_error,rms_error,std_dev_rms_error
1.200000000000000000e+01,5.000000000000000278e-02,2.517909803310698375e-03,2.584434495271891461e-04,7.723776070885255904e-03,2.034150590316839875e-03
1.200000000000000000e+01,6.133333333333333692e-02,2.517920619030296087e-03,2.584442355408516690e-04,7.723780367780781059e-03,2.034149394114055480e-03
1.200000000000000000e+01,7.266666666666667107e-02,2.517958613724525455e-03,2.584453756991315237e-04,7.723812151552850169e-03,2.034159432824748492e-03
1.200000000000000000e+01,8.399999999999999134e-02,2.518010221008352457e-03,2.584471499782523387e-04,7.723860005368993371e-03,2.034174628747663447e-03
1.200000000000000000e+01,9.533333333333332549e-02,2.518071309649098661e-03,2.584495326023332810e-04,7.723921080162293382e-03,2.034193718963424932e-03
1.200000000000000000e+01,1.066666666666666596e-01,2.518140425539799453e-03,2.584524965385125617e-04,7.723994147026259742e-03,2.034216165526888786e-03
1.200000000000000000e+01,1.179999999999999938e-01,2.518217484103822679e-03,2.584560473379994669e-04,7.724079175810772205e-03,2.034241870273018147e-03
1.200000000000000000e+01,1.293333333333333279e-01,2.518303233790798300e-03,2.584602271264283034e-04,7.724177096679474795e-03,2.034271054050285337e-03
1.200000000000000000e+01,1.406666666666666621e-01,2.518398912781934923e-03,2.584651073698648839e-04,7.724289519638849813e-03,2.034304152866424614e-03
1.200000000000000000e+01,1.519999999999999962e-01,2.518506013188922393e-03,2.584707790265365407e-04,7.724418475713146215e-03,2.034341732301399915e-03
1.200000000000000000e+01,1.633333333333333304e-01,2.518626125786732964e-03,2.584773436525845914e-04,7.724566213335551032e-03,2.034384423023880874e-03
1.200000000000000000e+01,1.746666666666666645e-01,2.518760843936256478e-03,2.584849064891602249e-04,7.724735052409555797e-03,2.034432875315065302e-03
1.200000000000000000e+01,1.859999999999999987e-01,2.518911708164276331e-03,2.584935715029458721e-04,7.724927285914682043e-03,2.034487728597070885e-03
1.200000000000000000e+01,1.973333333333333051e-01,2.519080177118385860e-03,2.585034380243647059e-04,7.725145116855037034e-03,2.034549592026712022e-03
1.200000000000000000e+01,2.086666666666666670e-01,2.519267614948140967e-03,2.585145985998229200e-04,7.725390620232420492e-03,2.034619032961153002e-03
1.200000000000000000e+01,2.200000000000000011e-01,2.519475288586012478e-03,2.585271377382711874e-04,7.725665722304615908e-03,2.034696570898760458e-03
1.300000000000000000e+01,5.000000000000000278e-02,3.593973800414298515e-03,4.941245195539811915e-04,1.055977530464123799e-02,2.851656945609209581e-03
1.300000000000000000e+01,6.133333333333333692e-02,3.593975657696512824e-03,4.941261141247650906e-04,1.055978108343572780e-02,2.851655066693982617e-03
1.300000000000000000e+01,7.266666666666667107e-02,3.594005945848891340e-03,4.941280346640664674e-04,1.055982300397694494e-02,2.851669597935217217e-03
1.300000000000000000e+01,8.399999999999999134e-02,3.594049943786212144e-03,4.941310941228896879e-04,1.055988608188382707e-02,2.851691607382369174e-03
1.300000000000000000e+01,9.533333333333332549e-02,3.594104263527826606e-03,4.941352983297573123e-04,1.055996657219849567e-02,2.851719255720606971e-03
1.300000000000000000e+01,1.066666666666666596e-01,3.594167735395671550e-03,4.941406117192372310e-04,1.056006285846870438e-02,2.851751768065208248e-03
1.300000000000000000e+01,1.179999999999999938e-01,3.594240384396445078e-03,4.941470482820692171e-04,1.056017490665404207e-02,2.851789006486779403e-03
1.300000000000000000e+01,1.293333333333333279e-01,3.594323043976741048e-03,4.941546874063494112e-04,1.056030395074101895e-02,2.851831293166995004e-03
1.300000000000000000e+01,1.406666666666666621e-01,3.594417068012722115e-03,4.941636633734419444e-04,1.056045212176558688e-02,2.851879260156341654e-03
1.300000000000000000e+01,1.519999999999999962e-01,3.594524107059118064e-03,4.941741479434989251e-04,1.056062210560125905e-02,2.851933725903144524e-03
1.300000000000000000e+01,1.633333333333333304e-01,3.594645947844145231e-03,4.941863338966458749e-04,1.056081687391097028e-02,2.851995602355478394e-03
1.300000000000000000e+01,1.746666666666666645e-01,3.594784406337238336e-03,4.942004219516017835e-04,1.056103949141386743e-02,2.852065829532881170e-03
1.300000000000000000e+01,1.859999999999999987e-01,3.594941260789823699e-03,4.942166112271003048e-04,1.056129298599080626e-02,2.852145331744326395e-03
1.300000000000000000e+01,1.973333333333333051e-01,3.595118212398519791e-03,4.942350926826614456e-04,1.056158026547300739e-02,2.852234989749190524e-03
1.300000000000000000e+01,2.086666666666666670e-01,3.595316864255740201e-03,4.942560448596302171e-04,1.056190406745058895e-02,2.852335624239291014e-03
1.300000000000000000e+01,2.200000000000000011e-01,3.595538712117565990e-03,4.942796313386667046e-04,1.056226693188637433e-02,2.852447987183600632e-03
