idx,c,mean_error,std_dev_mean_error,rms_error,std_dev_rms_error
1.200000000000000000e+01,0.000000000000000000e+00,1.109863889362287248e-01,3.079978070719324029e-02,1.213682174411834236e-01,3.291314996905497087e-02
1.200000000000000000e+01,6.666666666666666574e-02,1.321796206815764596e-01,3.463376940757191547e-02,1.440479056639227262e-01,3.691670165803411646e-02
1.200000000000000000e+01,1.333333333333333315e-01,1.390176291942502584e-01,3.062977993992740955e-02,1.513503066900679928e-01,3.267076477454085304e-02
1.200000000000000000e+01,2.000000000000000111e-01,1.318520814419170961e-01,2.545962210589976932e-02,1.437107679542363181e-01,2.721099994162483326e-02
1.200000000000000000e+01,2.666666666666666630e-01,1.172765701769874352e-01,2.433850099652120139e-02,1.277031781875586081e-01,2.559384657502580471e-02
1.200000000000000000e+01,3.333333333333333148e-01,9.989861725591925312e-02,2.075046051069187256e-02,1.095597442912727287e-01,2.249476225393098189e-02
1.200000000000000000e+01,4.000000000000000222e-01,8.547668385956935788e-02,1.794484628000936680e-02,9.413220477099941419e-02,1.918835163327784962e-02
1.200000000000000000e+01,4.666666666666666741e-01,7.269142785879934010e-02,1.661793647651051142e-02,7.998609111840705721e-02,1.752634577377741240e-02
1.200000000000000000e+01,5.333333333333333259e-01,6.298721171978023670e-02,1.378195118167066351e-02,6.962854705568934099e-02,1.459288223339553006e-02
1.200000000000000000e+01,5.999999999999999778e-01,5.529261250861184501e-02,1.193535597976470852e-02,6.112347020030989286e-02,1.251689566772082665e-02
1.200000000000000000e+01,6.666666666666666297e-01,4.918733061856050276e-02,1.027355051936576502e-02,5.449837254460591918e-02,1.079370010718566121e-02
1.200000000000000000e+01,7.333333333333332815e-01,4.430962017161340499e-02,8.952169480475223248e-03,4.919633337078169882e-02,9.419028492361846902e-03
1.200000000000000000e+01,8.000000000000000444e-01,4.041516046118284744e-02,7.668139168806245923e-03,4.522289441853497710e-02,8.338288230755507707e-03
1.200000000000000000e+01,8.666666666666666963e-01,3.756760955886104258e-02,8.005506792620284418e-03,4.197937683909029605e-02,8.627722147114951293e-03
1.200000000000000000e+01,9.333333333333333481e-01,3.474669984725185790e-02,6.403167632398152481e-03,3.892418918336987277e-02,6.982308781677154866e-03
1.200000000000000000e+01,1.000000000000000000e+00,3.252635783872136199e-02,6.229272932895046910e-03,3.646120725664608181e-02,6.811147769456492480e-03
1.300000000000000000e+01,0.000000000000000000e+00,1.093308514434926798e-01,3.473132554171457637e-02,1.196956494747624389e-01,3.706601035671011624e-02
1.300000000000000000e+01,6.666666666666666574e-02,1.303496145613312895e-01,3.444940326355397375e-02,1.427378828360043317e-01,3.627824443230324991e-02
1.300000000000000000e+01,1.333333333333333315e-01,1.371210993302559022e-01,3.030739573029397199e-02,1.500298692492002262e-01,3.196103124899530440e-02
1.300000000000000000e+01,2.000000000000000111e-01,1.300788813338541183e-01,2.479761021415326228e-02,1.424802605002341571e-01,2.634172003454759645e-02
1.300000000000000000e+01,2.666666666666666630e-01,1.124182050386178661e-01,2.241671431038535015e-02,1.227323539433031047e-01,2.370896277769699370e-02
1.300000000000000000e+01,3.333333333333333148e-01,9.762628112884282061e-02,2.129932510308698429e-02,1.074148642259403069e-01,2.322214654386462601e-02
1.300000000000000000e+01,4.000000000000000222e-01,8.385985603551515677e-02,1.895456819424696723e-02,9.208777285878406993e-02,2.031762814768220751e-02
1.300000000000000000e+01,4.666666666666666741e-01,7.352455727921250461e-02,1.585943739988478207e-02,8.114401711812704865e-02,1.678988520427043829e-02
1.300000000000000000e+01,5.333333333333333259e-01,6.291436168681881214e-02,1.355364143751865320e-02,6.975700009848394278e-02,1.474504651344538987e-02
1.300000000000000000e+01,5.999999999999999778e-01,5.430772272732035943e-02,1.121953724091249299e-02,6.025437651261320027e-02,1.190204934775909891e-02
1.300000000000000000e+01,6.666666666666666297e-01,4.840517712603666090e-02,9.656390751851609555e-03,5.386981717484738696e-02,1.027927426068897532e-02
1.300000000000000000e+01,7.333333333333332815e-01,4.369261899188594395e-02,8.419772207500883510e-03,4.877149743878126525e-02,8.993261633530544655e-03
1.300000000000000000e+01,8.000000000000000444e-01,4.090065941819017586e-02,8.359946597211623948e-03,4.589847575469138685e-02,9.272947451900907453e-03
1.300000000000000000e+01,8.666666666666666963e-01,3.779077052342379867e-02,6.742662373086386399e-03,4.251503617459173601e-02,7.355794383980696766e-03
1.300000000000000000e+01,9.333333333333333481e-01,3.393866248578662759e-02,6.300191534162837351e-03,3.839122010322327389e-02,6.753585443467998752e-03
1.300000000000000000e+01,1.000000000000000000e+00,3.185466264597702074e-02,6.289078400065836391e-03,3.611315707417649817e-02,6.832600244764289003e-03
